Accession,Start,Stop,Gene symbol,Strand,NCBI Gene ID,Name
NC_000962.3,2827854,2827926,hisT,plus,2700451,
NC_000962.3,2828556,2829803,,minus,888515,
NC_000962.3,2829954,2830139,,plus,19394682,
NC_000962.3,2830161,2830583,,plus,887808,
NC_000962.3,2830877,2831338,,minus,887878,
NC_000962.3,2831344,2832591,,minus,887812,
NC_000962.3,2832710,2833513,,minus,887186,
NC_000962.3,2833510,2833761,,minus,887673,
NC_000962.3,2834109,2835335,ldtB,minus,888160,
NC_000962.3,2835494,2835566,lysU,plus,2700436,
NC_000962.3,2835785,2837263,PE26,plus,888172,
NC_000962.3,2837388,2837615,,minus,887804,
NC_000962.3,2837684,2838157,bcp,plus,887694,
NC_000962.3,2838129,2839541,,minus,887375,
NC_000962.3,2839538,2839930,acpS,minus,888626,
NC_000962.3,2840123,2849332,fas,minus,887704,
NC_000962.3,2849852,2850574,,minus,888612,
NC_000962.3,2851091,2851318,vapB17,plus,888254,
NC_000962.3,2851315,2851716,vapC17,plus,887266,
NC_000962.3,2851751,2852671,mrr,minus,887150,
NC_000962.3,2852875,2854266,,plus,887153,
NC_000962.3,2854267,2854686,vapC39,minus,887192,
NC_000962.3,2854683,2854907,vapB39,minus,3205085,
NC_000962.3,2854938,2857781,,minus,887216,
NC_000962.3,2857853,2858254,,minus,887152,
NC_000962.3,2858254,2858724,nusB,minus,887359,
NC_000962.3,2858727,2859290,efp,minus,888437,
NC_000962.3,2859300,2860418,pepQ,minus,888409,
NC_000962.3,2860452,2861144,,plus,888386,
NC_000962.3,2861148,2861591,aroD,minus,888397,
NC_000962.3,2861588,2862676,aroB,minus,888392,
NC_000962.3,2862673,2863203,aroK,minus,887434,
NC_000962.3,2863207,2864412,aroF,minus,887379,
NC_000962.3,2864427,2864834,,plus,887831,
NC_000962.3,2865130,2866341,,plus,887261,
NC_000962.3,2866468,2867127,lppA,plus,888052,
NC_000962.3,2867124,2867786,lppB,plus,888054,
NC_000962.3,2867783,2868061,vapB18,plus,888038,
NC_000962.3,2868154,2868567,vapC18,plus,887365,
NC_000962.3,2868606,2868863,vapB19,plus,888452,
NC_000962.3,2868860,2869237,vapC19,plus,888412,
NC_000962.3,2869253,2869627,,minus,11117811,
NC_000962.3,2869727,2870122,vapC20,minus,887193,
NC_000962.3,2870119,2870364,vapB20,minus,887353,
NC_000962.3,2870775,2871194,,minus,887855,
NC_000962.3,2871206,2872015,aroE,minus,887330,
NC_000962.3,2872012,2873265,,minus,888228,
NC_000962.3,2873258,2873770,,minus,887490,
NC_000962.3,2873771,2876485,alaS,minus,887726,
NC_000962.3,2876576,2876965,,minus,887451,
NC_000962.3,2877072,2877746,,plus,887865,
NC_000962.3,2877831,2878541,,plus,887298,
NC_000962.3,2878571,2879929,,minus,887368,
NC_000962.3,2880075,2881052,,plus,887363,
NC_000962.3,2881409,2882147,,plus,887164,
NC_000962.3,2882290,2883339,,plus,887516,
NC_000962.3,2883342,2884334,glnQ,plus,887898,
NC_000962.3,2884611,2886362,,plus,887288,
NC_000962.3,2886373,2889795,,plus,887737,
NC_000962.3,2889795,2892449,,plus,888578,
NC_000962.3,2892446,2893471,,minus,887249,
NC_000962.3,2893464,2894408,,minus,887783,
NC_000962.3,2894512,2894901,,plus,887377,
NC_000962.3,2894893,2895960,,minus,887382,
NC_000962.3,2896013,2897803,aspS,minus,888532,
NC_000962.3,2898043,2898783,,plus,888188,
NC_000962.3,2898806,2899309,,plus,887232,
NC_000962.3,2899339,2900220,,plus,888178,
NC_000962.3,2900226,2900690,,minus,887251,
NC_000962.3,2900918,2902507,,plus,888207,
NC_000962.3,2902509,2903531,,minus,887427,
NC_000962.3,2903639,2904541,dhaA,plus,888599,
NC_000962.3,2904821,2906092,hisS,minus,887479,
NC_000962.3,2906089,2906763,,minus,888217,
NC_000962.3,2906814,2907740,ppiB,plus,887691,
NC_000962.3,2907826,2910198,relA,minus,887888,
NC_000962.3,2910229,2910900,apt,minus,888579,
NC_000962.3,2911004,2912677,,minus,887701,
NC_000962.3,2912683,2914011,secF,minus,887229,
NC_000962.3,2914015,2915736,secD,minus,888192,
NC_000962.3,2915846,2916193,yajC,minus,887346,
NC_000962.3,2916360,2917709,gabT,plus,887915,
NC_000962.3,2917871,2921377,fadD9,plus,888574,
NC_000962.3,2921551,2923182,PE_PGRS44,plus,887992,
NC_000962.3,2923199,2924233,ruvB,minus,888173,
NC_000962.3,2924230,2924820,ruvA,minus,887688,
NC_000962.3,2924817,2925383,ruvC,minus,887418,
NC_000962.3,2925492,2925737,vapB40,plus,887682,
NC_000962.3,2925734,2926138,vapC40,plus,888218,
NC_000962.3,2926355,2926975,,plus,887679,
NC_000962.3,2926986,2927480,,plus,887689,
NC_000962.3,2927477,2927908,,plus,887832,
NC_000962.3,2927990,2928391,,plus,887869,
NC_000962.3,2928388,2929959,speE,plus,887676,
NC_000962.3,2930070,2930357,vapB41,plus,3205108,
NC_000962.3,2930344,2930784,vapC41,plus,888186,
NC_000962.3,2930805,2931560,,minus,887369,
NC_000962.3,2931693,2932289,snoP,minus,887371,
NC_000962.3,2932297,2933142,tesB2,minus,887588,
NC_000962.3,2933171,2934070,snzP,minus,888592,
NC_000962.3,2934198,2934872,pdxH,plus,888155,
NC_000962.3,2935046,2936788,PPE42,plus,888204,
NC_000962.3,2936810,2937865,,minus,888208,
NC_000962.3,2937865,2939001,pimA,minus,888627,
NC_000962.3,2939012,2939962,,minus,888618,
NC_000962.3,2939959,2940612,pgsA1,minus,888209,
NC_000962.3,2940609,2941196,,minus,888193,
NC_000962.3,2941189,2943267,thrS,minus,888211,
NC_000962.3,2943376,2943603,,plus,3205055,
NC_000962.3,2943600,2944985,PE_PGRS45,minus,888215,
NC_000962.3,2945330,2945830,,plus,887289,
NC_000962.3,2945847,2946287,,minus,888610,
NC_000962.3,2946434,2947111,,plus,887690,
NC_000962.3,2947096,2947449,,minus,888601,
NC_000962.3,2947462,2947887,,minus,888497,
NC_000962.3,2947884,2948558,,minus,888565,
NC_000962.3,2948636,2949457,,plus,887825,
NC_000962.3,2949593,2950486,TB31.7,plus,887442,
NC_000962.3,2950489,2951307,,minus,888939,
NC_000962.3,2951322,2952503,,minus,887692,
NC_000962.3,2952562,2952993,hrp1,minus,888576,
NC_000962.3,2953507,2954748,,minus,888568,
NC_000962.3,2955058,2955420,,plus,888566,
NC_000962.3,2955767,2956891,,plus,888588,
NC_000962.3,2956893,2957432,,plus,887426,
NC_000962.3,2957572,2958870,,plus,887431,
NC_000962.3,2958909,2959190,,minus,887231,
NC_000962.3,2959335,2959820,,minus,888597,
NC_000962.3,2960105,2962441,PE_PGRS46,minus,888573,
NC_000962.3,2962470,2962712,,plus,887813,
NC_000962.3,2962713,2963390,,plus,888196,
NC_000962.3,2963586,2964242,dedA,plus,888616,
NC_000962.3,2964405,2964851,,plus,888156,
NC_000962.3,2965026,2965358,,minus,887428,
NC_000962.3,2965478,2965837,,minus,888594,
NC_000962.3,2965939,2966397,cadI,plus,888629,
NC_000962.3,2966533,2966913,,plus,887703,
NC_000962.3,2966910,2968406,arsC,plus,887674,
NC_000962.3,2968533,2968850,,minus,887366,
NC_000962.3,2969497,2969568,valT,minus,2700447,
NC_000962.3,2969753,2969825,glyT,plus,2700439,
NC_000962.3,2969855,2969925,cysU,plus,2700440,
NC_000962.3,2969942,2970013,valU,plus,2700437,
NC_000962.3,2970123,2970554,,plus,887799,
NC_000962.3,2970551,2971549,,plus,887706,
NC_000962.3,2971563,2972027,,plus,885870,
NC_000962.3,2973795,2975234,,minus,887478,
NC_000962.3,2975242,2975775,,minus,887837,
NC_000962.3,2975928,2976554,,minus,888577,
NC_000962.3,2976586,2976909,,minus,887367,
NC_000962.3,2976989,2977234,,minus,888154,
NC_000962.3,2977231,2978658,,minus,887388,
NC_000962.3,2978660,2979052,,minus,888179,
NC_000962.3,2979049,2979309,,minus,887399,
NC_000962.3,2979326,2979688,,minus,888562,
NC_000962.3,2979691,2980818,,minus,885098,
NC_000962.3,2980963,2981190,,minus,887222,
NC_000962.3,2981187,2981576,,minus,888545,
NC_000962.3,2981482,2981754,,plus,888589,
NC_000962.3,2981853,2982086,,plus,888561,
NC_000962.3,2982097,2982351,,plus,888501,
NC_000962.3,2982699,2982980,,plus,887748,
NC_000962.3,2983896,2984654,clpC2,plus,887415,
NC_000962.3,2984733,2985254,,plus,887993,
NC_000962.3,2985283,2985753,,plus,887699,
NC_000962.3,2985731,2986840,,minus,887407,
NC_000962.3,2986839,2987615,ribD,plus,887389,
NC_000962.3,2987682,2989268,,plus,887398,
NC_000962.3,2989291,2990592,aftC,plus,887396,
NC_000962.3,2990706,2991116,msrB,plus,886019,
NC_000962.3,2991184,2991936,,minus,887760,
NC_000962.3,2991933,2992628,,minus,887718,
NC_000962.3,2992634,2993992,hemY,minus,887711,
NC_000962.3,2993989,2995062,hemE,minus,888934,
NC_000962.3,2995115,2995945,echA15,plus,887693,
NC_000962.3,2996105,2996737,,plus,887734,
NC_000962.3,2996739,2998055,,plus,887708,
NC_000962.3,2998052,2999968,dxs1,minus,887461,
NC_000962.3,3000112,3000609,,plus,887207,
NC_000962.3,3000614,3001903,arsA,plus,888366,
NC_000962.3,3001983,3003269,arsB1,plus,888150,
NC_000962.3,3003280,3004038,,minus,888360,
NC_000962.3,3004035,3004748,,minus,888446,
NC_000962.3,3004745,3005650,,minus,888463,
NC_000962.3,3005845,3007062,,minus,887219,
NC_000962.3,3007236,3009209,,minus,888011,
NC_000962.3,3009344,3010027,ceoB,plus,887250,
NC_000962.3,3010024,3010686,ceoC,plus,887493,
NC_000962.3,3010697,3011368,,minus,887917,
NC_000962.3,3011399,3011767,,minus,888911,
NC_000962.3,3011916,3012623,,plus,888223,
NC_000962.3,3012829,3013608,,minus,888482,
NC_000962.3,3013683,3014147,dut,minus,887290,
NC_000962.3,3014173,3014658,,plus,888528,
NC_000962.3,3014663,3014965,,minus,887218,
NC_000962.3,3015203,3015853,,plus,887405,
NC_000962.3,3015863,3016735,suhB,minus,887210,
NC_000962.3,3016858,3017655,ppgK,plus,887313,
NC_000962.3,3017835,3019421,sigA,plus,887477,
NC_000962.3,3019458,3019886,,plus,887675,
NC_000962.3,3019814,3020203,,minus,887302,
NC_000962.3,3020200,3020457,,minus,887484,
NC_000962.3,3020573,3021547,,plus,887750,
NC_000962.3,3021548,3021796,,minus,887159,
NC_000962.3,3021839,3022285,,plus,887282,
NC_000962.3,3022461,3023432,sigB,plus,888580,
NC_000962.3,3023565,3024257,ideR,plus,888590,
NC_000962.3,3024270,3025328,,minus,888586,
NC_000962.3,3025441,3026847,sthA,plus,887355,
NC_000962.3,3027065,3028039,,plus,887653,
NC_000962.3,3028098,3029123,,plus,887974,
NC_000962.3,3029172,3029858,,plus,887775,
NC_000962.3,3029867,3030361,,minus,887284,
NC_000962.3,3030413,3030877,nrdR,minus,887985,
NC_000962.3,3031040,3031537,,minus,887959,
NC_000962.3,3031788,3032498,lexA,plus,888169,
NC_000962.3,3032520,3034619,,minus,888291,
NC_000962.3,3034635,3034883,,plus,888399,
NC_000962.3,3034909,3036102,,plus,887768,
NC_000962.3,3036131,3037291,fadE20,minus,887866,
NC_000962.3,3037427,3038914,hflX,minus,888241,
NC_000962.3,3038931,3039800,dapF,minus,888614,
NC_000962.3,3039825,3040769,miaA,minus,887242,
NC_000962.3,3040766,3041461,,minus,888330,
NC_000962.3,3041570,3042475,,minus,888333,
NC_000962.3,3042542,3043018,,plus,888323,
NC_000962.3,3043026,3044378,,plus,888300,
NC_000962.3,3044375,3044989,,minus,888319,
NC_000962.3,3044986,3046524,,minus,888266,
NC_000962.3,3046821,3047675,,plus,888303,
NC_000962.3,3047560,3048552,,minus,888389,
NC_000962.3,3048562,3049086,recX,minus,888393,
NC_000962.3,3049052,3051424,recA,minus,888371,
NC_000962.3,3051806,3052012,,minus,888368,
NC_000962.3,3052023,3053189,,minus,888363,
NC_000962.3,3053233,3053682,ephG,plus,888365,
NC_000962.3,3053914,3055491,PE_PGRS47,plus,888339,
NC_000962.3,3055515,3056348,,minus,888332,
NC_000962.3,3056420,3057232,,minus,887779,
NC_000962.3,3057251,3058063,35kd_ag,minus,888304,
NC_000962.3,3058193,3058531,clgR,minus,888315,
NC_000962.3,3058602,3059231,pgsA3,minus,888375,
NC_000962.3,3059262,3059786,argA,plus,888407,
NC_000962.3,3059855,3062506,ftsK,minus,888408,
NC_000962.3,3062505,3062819,,plus,888390,
NC_000962.3,3062816,3063634,,plus,888384,
NC_000962.3,3063638,3064528,,plus,887806,
NC_000962.3,3064515,3066191,,minus,887802,
NC_000962.3,3066222,3067124,dapA,minus,888289,
NC_000962.3,3067193,3067945,thyX,minus,887766,
NC_000962.3,3068461,3070083,hsdM,minus,888278,
NC_000962.3,3070170,3070586,vapC21,minus,888249,
NC_000962.3,3070583,3070849,vapB21,minus,888263,
NC_000962.3,3070875,3071270,vapC42,minus,888293,
NC_000962.3,3071267,3071536,vapB42,minus,887705,
NC_000962.3,3071546,3072640,hsdS,minus,887695,
NC_000962.3,3072637,3073056,,minus,887698,
NC_000962.3,3073130,3073609,dfrA,minus,887777,
NC_000962.3,3073680,3074471,thyA,minus,887728,
NC_000962.3,3074636,3075373,,plus,887714,
NC_000962.3,3075588,3076370,,minus,887727,
NC_000962.3,3076367,3076720,,minus,887762,
NC_000962.3,3076894,3078078,PPE43,minus,887765,
NC_000962.3,3078158,3078985,PE27,minus,888461,
NC_000962.3,3079309,3080457,PPE44,minus,888456,
NC_000962.3,3080581,3081033,,minus,888434,
NC_000962.3,3081119,3081592,,minus,888449,
NC_000962.3,3081604,3082341,dapB,minus,888443,
NC_000962.3,3082352,3082756,,minus,888439,
NC_000962.3,3082909,3083370,,plus,888432,
NC_000962.3,3083374,3084303,,minus,888453,
NC_000962.3,3084485,3085555,,minus,887833,
NC_000962.3,3085713,3086183,,minus,887751,
NC_000962.3,3086215,3086754,,minus,888479,
NC_000962.3,3086820,3087935,ald,plus,888493,
NC_000962.3,3087950,3088984,,minus,888488,
NC_000962.3,3089045,3090361,pepR,minus,888470,
NC_000962.3,3090339,3092597,gpsI,minus,888467,
NC_000962.3,3092951,3093466,lppU,minus,888484,
NC_000962.3,3093479,3093748,rpsO,minus,888455,
NC_000962.3,3093905,3094900,ribF,minus,888468,
NC_000962.3,3095111,3096874,,plus,888288,
NC_000962.3,3096959,3097645,sirR,plus,888253,
NC_000962.3,3097706,3098938,fadE21,minus,888258,
NC_000962.3,3098964,3100169,ltp1,minus,888585,
NC_000962.3,3100202,3101581,,minus,888281,
NC_000962.3,3101581,3102162,,minus,888274,
NC_000962.3,3102364,3103260,truB,minus,888587,
NC_000962.3,3103257,3103940,pptT,minus,888226,
NC_000962.3,3103937,3104911,,minus,888492,
NC_000962.3,3105056,3105619,lppV,minus,888915,
NC_000962.3,3105619,3107307,,minus,887713,
NC_000962.3,3107311,3107637,,minus,888431,
NC_000962.3,3107768,3108397,,plus,887759,
NC_000962.3,3108416,3110065,,plus,888932,
NC_000962.3,3110167,3110523,mazF9,minus,888921,
NC_000962.3,3110507,3110737,mazE9,minus,14515892,
NC_000962.3,3110780,3111823,,minus,888931,
NC_000962.3,3111822,3112289,,plus,888416,
NC_000962.3,3112465,3113094,,minus,888418,
NC_000962.3,3112867,3113271,,plus,888916,
NC_000962.3,3113268,3113459,,plus,888905,
NC_000962.3,3113658,3114812,,plus,888907,
NC_000962.3,3115046,3115303,,plus,888944,
NC_000962.3,3115408,3115719,,plus,888909,
NC_000962.3,3116139,3116747,,plus,887740,
NC_000962.3,3116818,3118227,,plus,888942,
NC_000962.3,3118224,3119036,,plus,888570,
NC_000962.3,3123625,3123966,,minus,888520,
NC_000962.3,3123967,3124983,,minus,888506,
NC_000962.3,3124996,3126144,,minus,888510,
NC_000962.3,3126240,3127367,,minus,888514,
NC_000962.3,3127364,3128272,,minus,888908,
NC_000962.3,3128253,3128963,,minus,887741,
NC_000962.3,3128973,3129347,,minus,887778,
NC_000962.3,3129344,3131773,,minus,887735,
NC_000962.3,3131770,3132714,,minus,888945,
NC_000962.3,3132892,3133539,,minus,887769,
NC_000962.3,3133709,3134593,,minus,887742,
NC_000962.3,3134596,3135483,,minus,887707,
NC_000962.3,3135788,3136333,,minus,887749,
NC_000962.3,3136330,3136599,,minus,14515869,
NC_000962.3,3136620,3137012,vapC22,minus,887730,
NC_000962.3,3137009,3137224,vapB22,minus,888537,
NC_000962.3,3137271,3138020,echA16,plus,888519,
NC_000962.3,3138099,3139181,ugpC,minus,888554,
NC_000962.3,3139174,3140484,ugpB,minus,888199,
NC_000962.3,3140487,3141314,ugpE,minus,888534,
NC_000962.3,3141311,3142222,ugpA,minus,888569,
NC_000962.3,3142309,3143628,dinF,minus,888547,
NC_000962.3,3143635,3144645,,minus,888920,
NC_000962.3,3144620,3145171,rbfA,minus,888923,
NC_000962.3,3145171,3147873,infB,minus,888157,
NC_000962.3,3147959,3148258,,minus,888189,
NC_000962.3,3148385,3149428,nusA,minus,888213,
NC_000962.3,3149425,3149976,,minus,888159,
NC_000962.3,3150171,3150716,,plus,888522,
NC_000962.3,3150713,3151201,,plus,888536,
NC_000962.3,3151202,3152950,proS,minus,888539,
NC_000962.3,3153039,3154631,efpA,minus,888575,
NC_000962.3,3154654,3155871,cysG,minus,887481,
NC_000962.3,3156148,3157521,cobB,minus,888499,
NC_000962.3,3157521,3158144,cobO,minus,888236,
NC_000962.3,3158165,3160054,,minus,887364,
NC_000962.3,3160051,3160521,,minus,887664,
NC_000962.3,3160580,3162061,mqo,minus,888544,
NC_000962.3,3162268,3164115,PE_PGRS48,plus,888171,
NC_000962.3,3164152,3165192,,plus,888542,
NC_000962.3,3165205,3166584,mtr,plus,887773,
NC_000962.3,3166684,3167802,nicT,plus,888643,
NC_000962.3,3168583,3169359,,minus,888560,
NC_000962.3,3169356,3170723,aldC,minus,888636,
NC_000962.3,3170720,3171646,,minus,887495,
NC_000962.3,3171627,3173000,glnA4,minus,887420,
NC_000962.3,3173160,3174017,mapB,minus,888596,
NC_000962.3,3174059,3174643,,minus,887423,
NC_000962.3,3174747,3174995,vapB23,plus,14515870,
NC_000962.3,3174992,3175372,vapC23,plus,888195,
NC_000962.3,3175454,3177265,,minus,888496,
NC_000962.3,3177537,3177818,relF,plus,887458,
NC_000962.3,3177822,3178085,relG,plus,887450,
NC_000962.3,3178458,3179312,,minus,887475,
NC_000962.3,3179368,3180531,gcpE,minus,887463,
NC_000962.3,3180548,3181762,rip,minus,887449,
NC_000962.3,3181770,3183011,dxr,minus,887800,
NC_000962.3,3183138,3183395,vapB43,plus,887468,
NC_000962.3,3183382,3183825,vapC43,plus,887361,
NC_000962.3,3183905,3184567,mpt83,plus,887155,
NC_000962.3,3184847,3186934,dipZ,plus,888162,
NC_000962.3,3187030,3187611,mpt70,plus,887724,
NC_000962.3,3187663,3187977,,plus,887823,
NC_000962.3,3188008,3188871,,minus,887196,
NC_000962.3,3188876,3189397,mpt53,minus,887184,
NC_000962.3,3190701,3191621,cdsA,minus,888910,
NC_000962.3,3191644,3192201,frr,minus,887464,
NC_000962.3,3192373,3193158,pyrH,minus,887709,
NC_000962.3,3193393,3194151,,plus,887443,
NC_000962.3,3194166,3195548,,minus,887173,
NC_000962.3,3195545,3196432,,minus,887424,
NC_000962.3,3196431,3196850,,plus,888563,
NC_000962.3,3196864,3198285,amiC,minus,887401,
NC_000962.3,3198292,3199107,tsf,minus,888187,
NC_000962.3,3199119,3199982,rpsB,minus,887187,
NC_000962.3,3200266,3201015,,plus,888328,
NC_000962.3,3200794,3202020,PPE45,minus,887824,
NC_000962.3,3202420,3203397,,plus,887337,
NC_000962.3,3203394,3204290,xerC,minus,887392,
NC_000962.3,3204381,3205232,viuB,minus,888180,
NC_000962.3,3205265,3206434,,minus,887177,
NC_000962.3,3206431,3207942,,minus,888212,
NC_000962.3,3207942,3208328,,minus,888507,
NC_000962.3,3208576,3209406,fdhD,minus,888201,
NC_000962.3,3209406,3211745,fdhF,minus,887987,
NC_000962.3,3211803,3212108,,minus,888605,
NC_000962.3,3212162,3212956,rnhB,minus,888504,
NC_000962.3,3212970,3213854,lepB,minus,887157,
NC_000962.3,3213912,3214253,rplS,minus,887356,
NC_000962.3,3214628,3215572,lppW,plus,887421,
NC_000962.3,3215665,3216357,trmD,minus,888495,
NC_000962.3,3216361,3216891,rimM,minus,887188,
NC_000962.3,3216905,3217147,,minus,887336,
NC_000962.3,3217155,3217643,rpsP,minus,888631,
NC_000962.3,3217827,3218270,,minus,887387,
NC_000962.3,3218339,3219214,dacB2,plus,887189,
NC_000962.3,3219274,3219861,,minus,888017,
NC_000962.3,3219863,3221698,,minus,887809,
NC_000962.3,3221767,3223524,pknI,minus,887642,
NC_000962.3,3223568,3224680,,minus,888083,
NC_000962.3,3224708,3226285,ffh,minus,888242,
NC_000962.3,3226363,3228243,,plus,887758,
NC_000962.3,3228254,3230680,glnD,minus,888621,
NC_000962.3,3230738,3231076,glnB,minus,887756,
NC_000962.3,3231073,3232506,amt,minus,887683,
NC_000962.3,3232871,3234139,ftsY,minus,887205,
NC_000962.3,3234189,3237806,smc,minus,887179,
NC_000962.3,3237818,3238099,acyP,minus,3205043,
NC_000962.3,3238086,3238499,,minus,887687,
NC_000962.3,3238601,3239470,fpg,minus,887438,
NC_000962.3,3239829,3240551,rnc,minus,887873,
NC_000962.3,3240548,3241171,,minus,887487,
NC_000962.3,3241222,3241959,,minus,887317,
NC_000962.3,3242198,3242983,tesA,plus,887446,
NC_000962.3,3242970,3243281,,plus,888112,
NC_000962.3,3243697,3245448,fadD26,plus,887603,
NC_000962.3,3245445,3251075,ppsA,plus,888183,
NC_000962.3,3251072,3255688,ppsB,plus,888023,
NC_000962.3,3255685,3262251,ppsC,plus,887686,
NC_000962.3,3262248,3267731,ppsD,plus,887172,
NC_000962.3,3267737,3272203,ppsE,plus,888210,
NC_000962.3,3272214,3273209,drrA,plus,888168,
NC_000962.3,3273206,3274075,drrB,plus,887968,
NC_000962.3,3274072,3274902,drrC,plus,888491,
NC_000962.3,3274949,3276217,papA5,plus,887327,
NC_000962.3,3276380,3282715,mas,minus,887982,
NC_000962.3,3283335,3285077,fadD28,plus,887454,
NC_000962.3,3285070,3287832,mmpL7,plus,887548,
NC_000962.3,3288464,3289705,,plus,887834,
NC_000962.3,3289705,3290235,,plus,3205061,
NC_000962.3,3289790,3290506,,plus,887636,
NC_000962.3,3290624,3291325,lppX,minus,887956,
NC_000962.3,3291503,3296353,pks1,minus,888122,
